Number,Transaction
24438,[2015-04-02 21:18:26] - Current fund for Blues is under 0 kr.
24439,[2015-04-02 21:18:26] - Current fund for Canucks is under 0 kr.
24440,<font color="Black">[2015-04-03 15:59:24] - Successfully loaded Lightning lines done with STHS Client - 2.2.6.6</font>
24441,<font color="#0080C0">[2015-04-03 16:00:00] - Canadiens show interest in Ryan Potulny from waiver.</font>
24442,<font color="#0080C0">[2015-04-03 16:00:53] - Blackhawks show interest in Michal Rozsival from waiver.</font>
24443,<font color="#0080C0">[2015-04-03 16:00:56] - Maple Leafs show interest in Michal Rozsival from waiver.</font>
24444,[2015-04-03 16:01:25] - Rangers roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24445,[2015-04-03 16:02:12] - Red Wings roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24446,<font color="Black">[2015-04-03 16:02:12] - Auto Roster Partial Function has been run for Red Wings.</font>
24447,<font color="Black">[2015-04-03 16:02:12] - Auto Lines Partial Function has been run for Red Wings.</font>
24448,[2015-04-03 16:02:12] - Canucks roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24449,<font color="Black">[2015-04-03 16:02:12] - Auto Roster Partial Function has been run for Canucks.</font>
24450,[2015-04-03 16:02:12] - Canucks lines errors : Normal line # 2 C is empty.
Normal line # 4 RW is empty.

24451,<font color="Black">[2015-04-03 16:02:12] - Auto Lines Partial Function has been run for Canucks.</font>
24452,[2015-04-03 16:02:28] - Dennis Everberg from Bruins has scored a Hat Trick!
24453,[2015-04-03 16:02:28] - Chris Mueller from Admirals has scored a Hat Trick!
24454,<font color="Red">[2015-04-03 16:02:29] - Game 1145 - Henrik Sedin from Devils is injured  (Bruised Left Arm) and is out for 2 months.</font>
24455,<font color="Red">[2015-04-03 16:02:29] - Game 1145 - Carl Gunnarsson from Devils is injured  (Sprained Right Finger) and is out for 2 weeks.</font>
24456,<font color="Red">[2015-04-03 16:02:29] - Marian Hossa from Canucks is injured from Exhaustion.</font>
24457,<font color="Red">[2015-04-03 16:02:29] - Game 1149 - Jean-Gabriel Pageau from Jets is injured  (Bruised Left Arm) and is out for 3 weeks.</font>
24458,<font color="Maroon">[2015-04-03 16:02:29] - Nathan Beaulieu from Rangers completes suspension</font>
24459,[2015-04-03 16:02:29] - Last 7 Days Pro Star : 1 - Derek Stepan of Oilers (3-5-8) / 2 - Ryan Getzlaf of Devils (4-3-7) / 3 - Joe Pavelski of Stars (4-4-8)
24460,[2015-04-03 16:02:29] - Last 7 Days Farm Star : 1 - Chris Mueller of Admirals (7-4-11) / 2 - Cody McCormick of Bruins (3-7-10) / 3 - Chris Conner of Admirals (3-8-11)
24461,[2015-04-03 16:02:29] - Crunch lines for next game are empty. Current rosters/lines are not erased.
24462,[2015-04-03 16:02:29] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24463,[2015-04-03 16:02:29] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24464,[2015-04-03 16:02:29] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
24465,[2015-04-03 16:02:29] - Stars lines for next game are empty. Current rosters/lines are not erased.
24466,[2015-04-03 16:02:29] - Red Wings lines for next game are empty. Current rosters/lines are not erased.
24467,[2015-04-03 16:02:29] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
24468,[2015-04-03 16:02:29] - Predators lines for next game are empty. Current rosters/lines are not erased.
24469,[2015-04-03 16:02:29] - Admirals lines for next game are empty. Current rosters/lines are not erased.
24470,[2015-04-03 16:02:29] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
24471,[2015-04-03 16:02:29] - Senators lines for next game are empty. Current rosters/lines are not erased.
24472,[2015-04-03 16:02:29] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
24473,[2015-04-03 16:02:29] - Lightning lines for next game are empty. Current rosters/lines are not erased.
24474,[2015-04-03 16:02:29] - Admirals lines for next game are empty. Current rosters/lines are not erased.
24475,[2015-04-03 16:02:29] - Canucks lines for next game are empty. Current rosters/lines are not erased.
24476,[2015-04-03 16:02:29] - Wolves lines for next game are empty. Current rosters/lines are not erased.
24477,[2015-04-03 16:02:29] - Capitals lines for next game are empty. Current rosters/lines are not erased.
24478,<font color="#0080C0">[2015-04-03 16:02:29] - Maple Leafs claimed Michal Rozsival from waiver from Canadiens for 100.000-00 kr.</font>
24479,<font color="#FF8000">[2015-04-03 16:02:29] - Michal Rozsival was added to Maple Leafs.</font>
24480,<font color="#0080C0">[2015-04-03 16:02:29] - Canadiens claimed Ryan Potulny from waiver from Canadiens for 100.000-00 kr.</font>
24481,<font color="#FF8000">[2015-04-03 16:02:29] - Ryan Potulny was added to Canadiens.</font>
24482,<font color="Red">[2015-04-03 16:02:29] - Eric Tangradi from Capitals is back from Sprained Right Knee Injury.</font>
24483,<font color="Red">[2015-04-03 16:02:29] - Jake Allen from Kings is back from Left Knee Injury.</font>
24484,[2015-04-03 16:02:39] - Current fund for Jets is under 0 kr.
24485,[2015-04-03 16:02:41] - Current fund for Sabres is under 0 kr.
24486,[2015-04-03 16:02:41] - Current fund for Blue Jackets is under 0 kr.
24487,[2015-04-03 16:02:41] - Current fund for Panthers is under 0 kr.
24488,[2015-04-03 16:02:41] - Current fund for Senators is under 0 kr.
24489,[2015-04-03 16:02:41] - Current fund for Penguins is under 0 kr.
24490,[2015-04-03 16:02:41] - Current fund for Blues is under 0 kr.
24491,[2015-04-03 16:02:42] - Current fund for Canucks is under 0 kr.
24492,[2015-04-04 16:05:58] - Jacob Josefson of Sabres was sent to farm.
24493,<font color="Black">[2015-04-04 16:05:58] - Successfully loaded Sabres lines done with STHS Client - 2.2.7.7</font>
24494,<font color="Black">[2015-04-04 16:05:59] - Successfully loaded Avalanche lines done with STHS Client - 2.2.6.6</font>
24495,<font color="Black">[2015-04-04 16:05:59] - Successfully loaded Devils lines done with STHS Client - 2.2.7.7</font>
24496,<font color="Black">[2015-04-04 16:05:59] - Successfully loaded Maple Leafs lines done with STHS Client - 2.2.6.6</font>
24497,[2015-04-04 16:06:35] - Rod Pelley from Checkers has scored a Hat Trick!
24498,<font color="Red">[2015-04-04 16:06:35] - Game 1150 - Manny Malhotra from Sabres is injured  (Bruised Left Shoulder) and is out for 4 days.</font>
24499,[2015-04-04 16:06:35] - Rick Nash from Maple Leafs has scored a Hat Trick!
24500,<font color="Red">[2015-04-04 16:06:35] - Game 1151 - Dennis Seidenberg from Flyers is injured  (Sprained Right Knee) and is out for 1 week.</font>
24501,[2015-04-04 16:06:36] - Ducks lines for next game are empty. Current rosters/lines are not erased.
24502,[2015-04-04 16:06:36] - Americans lines for next game are empty. Current rosters/lines are not erased.
24503,[2015-04-04 16:06:36] - Checkers lines for next game are empty. Current rosters/lines are not erased.
24504,[2015-04-04 16:06:36] - Monsters lines for next game are empty. Current rosters/lines are not erased.
24505,[2015-04-04 16:06:36] - Falcons lines for next game are empty. Current rosters/lines are not erased.
24506,[2015-04-04 16:06:36] - Griffins lines for next game are empty. Current rosters/lines are not erased.
24507,[2015-04-04 16:06:36] - Aeros lines for next game are empty. Current rosters/lines are not erased.
24508,[2015-04-04 16:06:36] - Admirals lines for next game are empty. Current rosters/lines are not erased.
24509,[2015-04-04 16:06:36] - Whale lines for next game are empty. Current rosters/lines are not erased.
24510,[2015-04-04 16:06:36] - Senators lines for next game are empty. Current rosters/lines are not erased.
24511,[2015-04-04 16:06:36] - Pirates lines for next game are empty. Current rosters/lines are not erased.
24512,[2015-04-04 16:06:36] - Bears lines for next game are empty. Current rosters/lines are not erased.
24513,<font color="Red">[2015-04-04 16:06:36] - Bryce Salvador from Stars is back from Left Forearm Injury.</font>
24514,<font color="Red">[2015-04-04 16:06:36] - Marian Hossa from Canucks is back from Exhaustion.</font>
24515,<font color="Red">[2015-04-04 16:06:36] - Manny Malhotra from Sabres is back from Bruised Left Shoulder Injury.</font>
24516,<font color="Red">[2015-04-04 16:06:36] - Andrei Loktionov from Capitals is back from Sprained Right Finger Injury.</font>
24517,<font color="Red">[2015-04-04 16:06:36] - Dougie Hamilton from Wild is back from Right Hand Injury.</font>
24518,<font color="Red">[2015-04-04 16:06:36] - Ryan Strome from Rangers is back from Right Hip Injury.</font>
24519,[2015-04-04 16:06:37] - Current fund for Jets is under 0 kr.
24520,[2015-04-04 16:06:37] - Current fund for Sabres is under 0 kr.
24521,[2015-04-04 16:06:37] - Current fund for Blue Jackets is under 0 kr.
24522,[2015-04-04 16:06:37] - Current fund for Panthers is under 0 kr.
24523,[2015-04-04 16:06:38] - Current fund for Senators is under 0 kr.
24524,[2015-04-04 16:06:38] - Current fund for Penguins is under 0 kr.
24525,[2015-04-04 16:06:38] - Current fund for Blues is under 0 kr.
24526,[2015-04-04 16:06:38] - Current fund for Canucks is under 0 kr.
24527,[2015-04-04 16:07:01] - Current fund for Jets is under 0 kr.
24528,[2015-04-04 16:07:38] - Current fund for Sabres is under 0 kr.
24529,[2015-04-04 16:07:40] - Current fund for Blue Jackets is under 0 kr.
24530,[2015-04-04 16:07:40] - Current fund for Panthers is under 0 kr.
24531,[2015-04-04 16:07:40] - Current fund for Senators is under 0 kr.
24532,[2015-04-04 16:07:40] - Current fund for Penguins is under 0 kr.
24533,[2015-04-04 16:07:40] - Current fund for Blues is under 0 kr.
24534,[2015-04-04 16:07:41] - Current fund for Canucks is under 0 kr.
24535,<font color="Black">[2015-04-05 17:56:14] - David Rundblad of Islanders was sent to pro.</font>
24536,<font color="Black">[2015-04-05 17:56:15] - Successfully loaded Islanders lines done with STHS Client - 2.2.7.7</font>
24537,<font color="#0080C0">[2015-04-05 17:56:18] - Capitals sent Andrew Campbell to waiver.</font>
24538,[2015-04-05 17:56:19] - Andrew Campbell of Capitals was sent to farm.
24539,<font color="#0080C0">[2015-04-05 17:56:23] - Capitals sent Jean-Philippe Cote to waiver.</font>
24540,[2015-04-05 17:56:24] - Jean-Philippe Cote of Capitals was sent to farm.
24541,<font color="Black">[2015-04-05 17:56:28] - Successfully loaded Capitals lines done with STHS Client - 2.2.7.7</font>
24542,[2015-04-05 17:58:26] - Flames roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

24543,<font color="Black">[2015-04-05 17:58:26] - Auto Roster Partial Function has been run for Flames.</font>
24544,<font color="Black">[2015-04-05 17:58:26] - Auto Lines Partial Function has been run for Flames.</font>
24545,[2015-04-05 17:58:26] - Canucks roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24546,<font color="Black">[2015-04-05 17:58:26] - Auto Roster Partial Function has been run for Canucks.</font>
24547,<font color="Black">[2015-04-05 17:58:26] - Auto Lines Partial Function has been run for Canucks.</font>
24548,<font color="Red">[2015-04-05 17:58:40] - Game 1154 - David Rundblad from Islanders is injured  (Bruised Right Foot) and is out for 1 week.</font>
24549,<font color="Red">[2015-04-05 17:58:40] - Game 1154 - Travis Hamonic from Blue Jackets is injured  (Bruised Right Arm) and is out for 2 weeks.</font>
24550,<font color="Red">[2015-04-05 17:58:41] - Game 1155 - Michael Stone from Canadiens is injured  (Groin) and is out for 2 weeks.</font>
24551,<font color="Red">[2015-04-05 17:58:41] - Game 1156 - Kyle Okposo from Lightning is injured  (Groin) and is out for 2 months.</font>
24552,<font color="Red">[2015-04-05 17:58:41] - Game 1159 - Niklas Kronwall from Blues is injured  (Bruised Left Shoulder) and is out for 1 week.</font>
24553,<font color="Red">[2015-04-05 17:58:41] - Marian Hossa from Canucks is injured from Exhaustion.</font>
24554,<font color="Red">[2015-04-05 17:58:41] - Game 1162 - Kimmo Timonen from Oilers is injured  (Broken Bone (Right Foot)) and is out for 1 month.</font>
24555,[2015-04-05 17:58:41] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24556,[2015-04-05 17:58:41] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24557,[2015-04-05 17:58:41] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
24558,[2015-04-05 17:58:41] - Red Wings lines for next game are empty. Current rosters/lines are not erased.
24559,[2015-04-05 17:58:41] - Aeros lines for next game are empty. Current rosters/lines are not erased.
24560,[2015-04-05 17:58:41] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
24561,[2015-04-05 17:58:41] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
24562,[2015-04-05 17:58:41] - Senators lines for next game are empty. Current rosters/lines are not erased.
24563,[2015-04-05 17:58:41] - Phantoms lines for next game are empty. Current rosters/lines are not erased.
24564,[2015-04-05 17:58:41] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
24565,[2015-04-05 17:58:41] - Lightning lines for next game are empty. Current rosters/lines are not erased.
24566,[2015-04-05 17:58:41] - Canucks lines for next game are empty. Current rosters/lines are not erased.
24567,<font color="Red">[2015-04-05 17:58:41] - Nicklas Grossman from Flyers is back from Sprained Left Ankle Injury.</font>
24568,<font color="Red">[2015-04-05 17:58:41] - Clarke MacArthur from Wild is back from Bruised Right Leg Injury.</font>
24569,<font color="Red">[2015-04-05 17:58:41] - Matt Stajan from Flames is back from Torso Injury.</font>
24570,<font color="Red">[2015-04-05 17:58:41] - Wayne Simmonds from Blackhawks is back from Torn Right ACL Injury.</font>
24571,<font color="Red">[2015-04-05 17:58:41] - Dennis Seidenberg from Flyers is back from Sprained Right Knee Injury.</font>
24572,<font color="Red">[2015-04-05 17:58:41] - Josh Bailey from Sharks is back from Strained Back Injury.</font>
24573,<font color="Red">[2015-04-05 17:58:41] - Keaton Ellerby from Coyotes is back from Bruised Right Leg Injury.</font>
24574,<font color="Red">[2015-04-05 17:58:41] - Mark Scheifele from Kings is back from Sprained Right Knee Injury.</font>
24575,<font color="Red">[2015-04-05 17:58:41] - Eric Gelinas from Sabres is back from Broken Nose Injury.</font>
24576,<font color="Red">[2015-04-05 17:58:41] - Jonathan Huberdeau from Kings is back from Right Hip Injury.</font>
24577,[2015-04-05 17:59:58] - Current fund for Jets is under 0 kr.
24578,[2015-04-05 17:59:58] - Current fund for Sabres is under 0 kr.
24579,[2015-04-05 17:59:58] - Current fund for Blue Jackets is under 0 kr.
24580,[2015-04-05 17:59:59] - Current fund for Panthers is under 0 kr.
24581,[2015-04-05 17:59:59] - Current fund for Senators is under 0 kr.
24582,[2015-04-05 17:59:59] - Current fund for Penguins is under 0 kr.
24583,[2015-04-05 18:00:00] - Current fund for Blues is under 0 kr.
24584,[2015-04-05 18:00:01] - Current fund for Canucks is under 0 kr.
24585,[2015-04-05 18:00:13] - Current fund for Jets is under 0 kr.
24586,[2015-04-05 18:00:13] - Current fund for Sabres is under 0 kr.
24587,[2015-04-05 18:00:13] - Current fund for Blue Jackets is under 0 kr.
24588,[2015-04-05 18:00:13] - Current fund for Panthers is under 0 kr.
24589,[2015-04-05 18:00:14] - Current fund for Senators is under 0 kr.
24590,[2015-04-05 18:00:14] - Current fund for Penguins is under 0 kr.
24591,[2015-04-05 18:00:14] - Current fund for Blues is under 0 kr.
24592,[2015-04-05 18:00:14] - Current fund for Canucks is under 0 kr.
24593,[2015-04-06 18:11:55] - Eric Gelinas of Sabres was sent to farm.
24594,<font color="Black">[2015-04-06 18:11:55] - Successfully loaded Sabres lines done with STHS Client - 2.2.7.7</font>
24595,[2015-04-06 18:11:56] - Matthew Konan of Hurricanes was sent to farm.
24596,<font color="Black">[2015-04-06 18:11:56] - Successfully loaded Hurricanes lines done with STHS Client - 2.2.7.7</font>
24597,<font color="Black">[2015-04-06 18:11:56] - Ryan Murray of Blue Jackets was sent to pro.</font>
24598,<font color="Black">[2015-04-06 18:11:56] - Successfully loaded Blue Jackets lines done with STHS Client - 2.2.6.6</font>
24599,<font color="Black">[2015-04-06 18:11:56] - Successfully loaded Oilers lines done with STHS Client - 2.2.7.7</font>
24600,[2015-04-06 18:12:02] - Nail Yakupov of Wild was sent to farm.
24601,<font color="Black">[2015-04-06 18:12:02] - Successfully loaded Wild lines done with STHS Client - 2.2.7.7</font>
24602,<font color="Black">[2015-04-06 18:12:04] - David Savard of Blues was sent to pro.</font>
24603,<font color="Black">[2015-04-06 18:12:04] - Successfully loaded Blues lines done with STHS Client - 2.2.6.6</font>
24604,[2015-04-06 18:12:56] - Canadiens roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24605,<font color="Black">[2015-04-06 18:12:56] - Cade Fairchild of Canadiens was sent to pro.</font>
24606,<font color="Black">[2015-04-06 18:12:56] - Auto Roster Partial Function has been run for Canadiens.</font>
24607,<font color="Black">[2015-04-06 18:12:56] - Auto Lines Partial Function has been run for Canadiens.</font>
24608,[2015-04-06 18:13:16] - John Albert from Heat has scored a Hat Trick!
24609,[2015-04-06 18:13:16] - Josh Jooris from Heat has scored a Hat Trick!
24610,[2015-04-06 18:13:16] - Brian McGrattan from Heat has scored a Hat Trick!
24611,<font color="Red">[2015-04-06 18:13:16] - Game 1163 - Dustin Penner from Sabres is injured  (Sprained Left Knee) and is out for 1 week.</font>
24612,<font color="Red">[2015-04-06 18:13:16] - Game 1164 - Kyle Chipchura from Canadiens is injured  (Groin) and is out for 1 week.</font>
24613,<font color="Red">[2015-04-06 18:13:16] - Game 1166 - Jordan Leopold from Avalanche is injured  (Broken Right Index Finger) and is out for 2 months.</font>
24614,[2015-04-06 18:13:16] - Ducks lines for next game are empty. Current rosters/lines are not erased.
24615,[2015-04-06 18:13:16] - Americans lines for next game are empty. Current rosters/lines are not erased.
24616,[2015-04-06 18:13:16] - Checkers lines for next game are empty. Current rosters/lines are not erased.
24617,[2015-04-06 18:13:16] - Monsters lines for next game are empty. Current rosters/lines are not erased.
24618,[2015-04-06 18:13:16] - Falcons lines for next game are empty. Current rosters/lines are not erased.
24619,[2015-04-06 18:13:16] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
24620,[2015-04-06 18:13:16] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
24621,[2015-04-06 18:13:16] - Marlies lines for next game are empty. Current rosters/lines are not erased.
24622,[2015-04-06 18:13:16] - Wolves lines for next game are empty. Current rosters/lines are not erased.
24623,<font color="#0080C0">[2015-04-06 18:13:16] - Andrew Campbell was not claimed from waiver and was sent to farm.</font>
24624,<font color="#0080C0">[2015-04-06 18:13:16] - Jean-Philippe Cote was not claimed from waiver and was sent to farm.</font>
24625,<font color="Red">[2015-04-06 18:13:16] - Marian Hossa from Canucks is back from Exhaustion.</font>
24626,<font color="Red">[2015-04-06 18:13:16] - David Rundblad from Islanders is back from Bruised Right Foot Injury.</font>
24627,<font color="Red">[2015-04-06 18:13:16] - Erik Gudbranson from Kings is back from Sprained Left Finger Injury.</font>
24628,<font color="Red">[2015-04-06 18:13:16] - Nicklas Jensen from Canucks is back from Strained Left Knee Injury.</font>
24629,[2015-04-06 18:13:18] - Current fund for Jets is under 0 kr.
24630,[2015-04-06 18:13:19] - Current fund for Sabres is under 0 kr.
24631,[2015-04-06 18:13:20] - Current fund for Blue Jackets is under 0 kr.
24632,[2015-04-06 18:13:20] - Current fund for Panthers is under 0 kr.
24633,[2015-04-06 18:13:21] - Current fund for Senators is under 0 kr.
24634,[2015-04-06 18:13:22] - Current fund for Penguins is under 0 kr.
24635,[2015-04-06 18:13:23] - Current fund for Blues is under 0 kr.
24636,[2015-04-06 18:13:24] - Current fund for Canucks is under 0 kr.
24637,[2015-04-06 18:13:50] - Current fund for Jets is under 0 kr.
24638,[2015-04-06 18:13:50] - Current fund for Sabres is under 0 kr.
24639,[2015-04-06 18:13:50] - Current fund for Blue Jackets is under 0 kr.
24640,[2015-04-06 18:13:50] - Current fund for Panthers is under 0 kr.
24641,[2015-04-06 18:13:50] - Current fund for Senators is under 0 kr.
24642,[2015-04-06 18:13:51] - Current fund for Penguins is under 0 kr.
24643,[2015-04-06 18:13:51] - Current fund for Blues is under 0 kr.
24644,[2015-04-06 18:13:52] - Current fund for Canucks is under 0 kr.
24645,[2015-04-06 18:14:32] - Current fund for Jets is under 0 kr.
24646,[2015-04-06 18:14:32] - Current fund for Sabres is under 0 kr.
24647,[2015-04-06 18:14:32] - Current fund for Blue Jackets is under 0 kr.
24648,[2015-04-06 18:14:33] - Current fund for Panthers is under 0 kr.
24649,[2015-04-06 18:14:33] - Current fund for Senators is under 0 kr.
24650,[2015-04-06 18:14:33] - Current fund for Penguins is under 0 kr.
24651,[2015-04-06 18:14:33] - Current fund for Blues is under 0 kr.
24652,[2015-04-06 18:14:34] - Current fund for Canucks is under 0 kr.
24653,<font color="Maroon">[2015-04-07 04:01:22] - Jonathan Quick from Canucks suspended for 4 game(s)</font>
24654,[2015-04-07 04:02:20] - Current fund for Canucks is under 0 kr.
24655,[2015-04-07 04:02:21] - Canucks roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24656,<font color="Black">[2015-04-07 04:02:26] - Auto Roster Partial Function has been run for Canucks.</font>
24657,<font color="Black">[2015-04-07 04:02:33] - Auto Lines Partial Function has been run for Canucks.</font>
24658,<font color="Black">[2015-04-07 18:36:15] - Successfully loaded Sabres lines done with STHS Client - 2.2.7.7</font>
24659,<font color="#0080C0">[2015-04-07 18:36:18] - Blackhawks sent Mike Kostka to waiver.</font>
24660,[2015-04-07 18:36:19] - Mike Kostka of Blackhawks was sent to farm.
24661,<font color="Black">[2015-04-07 18:36:22] - Successfully loaded Blackhawks lines done with STHS Client - 2.2.6.6</font>
24662,<font color="Black">[2015-04-07 18:36:23] - Successfully loaded Avalanche lines done with STHS Client - 2.2.6.6</font>
24663,[2015-04-07 18:36:23] - Ben Chiarot of Stars was sent to farm.
24664,<font color="Black">[2015-04-07 18:36:23] - Successfully loaded Stars lines done with STHS Client - 2.2.6.6</font>
24665,<font color="Black">[2015-04-07 18:36:23] - Successfully loaded Canadiens lines done with STHS Client - 2.2.7.7</font>
24666,<font color="Black">[2015-04-07 18:36:24] - MacKenzie Skapski of Senators was sent to pro.</font>
24667,<font color="Black">[2015-04-07 18:36:24] - Successfully loaded Senators lines done with STHS Client - 2.2.9.9</font>
24668,<font color="Black">[2015-04-07 18:36:24] - Successfully loaded Lightning lines done with STHS Client - 2.2.6.6</font>
24669,[2015-04-07 18:37:23] - Jets roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24670,<font color="Black">[2015-04-07 18:37:23] - Auto Roster Partial Function has been run for Jets.</font>
24671,<font color="Black">[2015-04-07 18:37:23] - Auto Lines Partial Function has been run for Jets.</font>
24672,[2015-04-07 18:37:23] - Flames roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

24673,<font color="Black">[2015-04-07 18:37:23] - Auto Roster Partial Function has been run for Flames.</font>
24674,<font color="Black">[2015-04-07 18:37:23] - Auto Lines Partial Function has been run for Flames.</font>
24675,[2015-04-07 18:37:23] - Islanders roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24676,<font color="Black">[2015-04-07 18:37:23] - Auto Roster Partial Function has been run for Islanders.</font>
24677,[2015-04-07 18:37:23] - Islanders lines errors : Normal line # 2 Defense #2 is empty.
Normal line # 4 Defense #4 is empty.
Extra Defense #2 is empty.
Extra Defense #5 is empty.
Starting Goalie is empty.

24678,<font color="Black">[2015-04-07 18:37:23] - Auto Lines Partial Function has been run for Islanders.</font>
24679,[2015-04-07 18:37:23] - Flyers roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

24680,<font color="Black">[2015-04-07 18:37:23] - Auto Roster Partial Function has been run for Flyers.</font>
24681,<font color="Black">[2015-04-07 18:37:23] - Auto Lines Partial Function has been run for Flyers.</font>
24682,[2015-04-07 18:37:48] - Kevin Westgarth from Rivermen has scored a Hat Trick!
24683,<font color="Red">[2015-04-07 18:37:49] - Game 1169 - Dainius Zubrus from Blue Jackets is injured  (Bruised Right Shoulder) and is out for 1 week.</font>
24684,<font color="Red">[2015-04-07 18:37:49] - Game 1169 - Erik Johnson from Penguins is injured  (Strained Groin) and is out for 1 month.</font>
24685,<font color="Red">[2015-04-07 18:37:49] - Marian Hossa from Canucks is injured from Exhaustion.</font>
24686,<font color="Red">[2015-04-07 18:37:49] - Game 1173 - Alexei Emelin from Panthers is injured  (Bruised Left Arm) and is out for 3 days.</font>
24687,[2015-04-07 18:37:49] - Jonathan Toews from Panthers has scored a Hat Trick!
24688,<font color="Red">[2015-04-07 18:37:49] - Game 1175 - B.J. Crombeen from Rangers is injured  (Bruised Left Foot) and is out for 1 week.</font>
24689,<font color="Red">[2015-04-07 18:37:49] - Game 1176 - Marcus Kruger from Wild is injured  (Left Knee) and is out for 1 week.</font>
24690,<font color="Red">[2015-04-07 18:37:49] - Game 1176 - Scott Hannan from Red Wings is injured  (Bruised Left Shoulder) and is out for 1 week.</font>
24691,<font color="Red">[2015-04-07 18:37:49] - Game 1177 - Mike McKenna from Predators is injured  (Torso) and is out for 2 weeks.</font>
24692,[2015-04-07 18:37:49] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24693,[2015-04-07 18:37:49] - Bruins lines for next game are empty. Current rosters/lines are not erased.
24694,[2015-04-07 18:37:49] - Flames lines for next game are empty. Current rosters/lines are not erased.
24695,[2015-04-07 18:37:49] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
24696,[2015-04-07 18:37:49] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
24697,[2015-04-07 18:37:49] - Stars lines for next game are empty. Current rosters/lines are not erased.
24698,[2015-04-07 18:37:49] - Red Wings lines for next game are empty. Current rosters/lines are not erased.
24699,[2015-04-07 18:37:49] - Rampage lines for next game are empty. Current rosters/lines are not erased.
24700,[2015-04-07 18:37:49] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
24701,[2015-04-07 18:37:49] - Predators lines for next game are empty. Current rosters/lines are not erased.
24702,[2015-04-07 18:37:49] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
24703,[2015-04-07 18:37:49] - Whale lines for next game are empty. Current rosters/lines are not erased.
24704,[2015-04-07 18:37:49] - Senators lines for next game are empty. Current rosters/lines are not erased.
24705,[2015-04-07 18:37:49] - Senators lines for next game are empty. Current rosters/lines are not erased.
24706,[2015-04-07 18:37:49] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
24707,[2015-04-07 18:37:49] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
24708,[2015-04-07 18:37:49] - Lightning lines for next game are empty. Current rosters/lines are not erased.
24709,[2015-04-07 18:37:49] - Admirals lines for next game are empty. Current rosters/lines are not erased.
24710,[2015-04-07 18:37:49] - Bears lines for next game are empty. Current rosters/lines are not erased.
24711,<font color="Red">[2015-04-07 18:37:49] - Dustin Penner from Sabres is back from Sprained Left Knee Injury.</font>
24712,<font color="Red">[2015-04-07 18:37:49] - Alexei Emelin from Panthers is back from Bruised Left Arm Injury.</font>
24713,<font color="Red">[2015-04-07 18:37:49] - Jeff Zatkoff from Oilers is back from Bruised Right Arm Injury.</font>
24714,[2015-04-07 18:38:02] - Current fund for Sabres is under 0 kr.
24715,[2015-04-07 18:38:03] - Current fund for Blue Jackets is under 0 kr.
24716,[2015-04-07 18:38:03] - Current fund for Senators is under 0 kr.
